steming_data,pseudo_label,confidence
agusyudhoyono gerak cepat koordinasi lintas sektor optimal respon sigap siklon tropis koordinasi bmkgbnpb kemenpu kemenhub pertamina patut apresiasi,positif,0.4527401208748584
rdmp balikpapan bikin ekonomi kota ngebut balikpapan catat pdrb investasi warga rasai order wali kota kasih apresiasi kilang balikpapan kilang pertamina internasional jaga ritme biar manfaat nyebar luas tcoiuypdwww,negatif,0.41785879936975634
teluk kabung pertamina patra niaga salur bantu daerah isolir sibolga nias las tcoovleebyej,neutral,0.4125256923350929
somexthread oplos etanol jelek bensin pertamina,neutral,0.39431618493976417
pertamina patra niaga pasti pasok energi sumatera aman akselerasi distribusi wilayah isolir tcoxcjwjlammp,negatif,0.398714195675195
perintah laku etanol reaksi pertamina tcomiotvvqofo,negatif,0.4923789110961497
aefaerily aforastor yunesafess pokok bensin pertamina,neutral,0.4182923525741543
dimasuco franshawman addiyar jimans standar pabrik asih optimal isi rusak poin bersih lihat kandung sulfur pertamina pertamax turbo,positif,0.41226019659883034
jual swasta bahan dasar kandung etanol bilang kandung etanol hobby tipu rakyat tuang visi misi usaha kaaah pertamina pertalite kandung etanol tcobvfuqdvap,negatif,0.4861036086281016
aewin etanol diributin pertamina jual bensin etanol nama pertamax green lihat tinggal kota geetuu tcotdbzgeqnl,neutral,0.39145821949148757
spbu operasi kota medan sekitarnyasebanyak spbu minggu november operasi penuh fokus titiktitik krusial pertamina jalan langkah mitigasi lancar tcojuox,negatif,0.4041601189598364
perintah pertamina pasti papua hambat westpapua bangkitpapua bersatutanpaseparatisme tcodquaxxbhy,positif,0.4324753879309635
pertamina patra niaga salur bantu sibolga pulau nias tcoytakvzof,negatif,0.3738316003057263
daging tebal pertamina bijaks news december host miss fuji bijaksnews indonesia pertamina bumn laksamanasukardi rizachalid mafiamigas fungsiotak alzheimer zulkiflihasan bantuanpangan sumatera bencana banjir longsor amerikaserikat donaldtrump tcoyxlfnlm,neutral,0.4492075108480959
konfestions panen kayu gratis kayu triliuan tongincar kayu modus etanol pertamina monopoli jual kualitas rendah shell jual produk beli pertamina pertamina kota sepiga laku,positif,0.4041323374061801
ragilsemar pertamina kalah langkah harga spbu swasta laku monopoly tahu belang pakai etanol monopoly bijak etanol spbu kocak kompetisi,negatif,0.47812319914791135
pengin tugas pertamina,positif,0.6252095222446857
grok urgensi pertamina campur etanol,positif,0.4214888290465593
sneoepy ekonomi tingkat hadir kilang pertamina internasional,negatif,0.4374743504881794
jzna adrianussatrio dasar info baru oktober pertamina bpakr sepakat pasok base fuel sesuai spesifikasi kandung etanol biar ngerusak resep nyata eksplisit oplos pasok normal,positif,0.432189294191318
spbu siaga libur natal pertamina bangkabelitung tcoznemlv,negatif,0.39969540994295416
video investigasi kendara brebet mogok masal jatim september spbu swasta batal beli pertamina salah alas transparansi kandung etanol tcozsclhjoair,positif,0.5173137748957992
andrewsinaga kenhans pertamax turbo pertamina bensin aditif performa resmi kandung pertamina sangkal kontaminasi dasar baru etanol campur varian pertamina,positif,0.3741358462370948
bahlil sengaja utus hancur pertamina korupsi harga kilang minyak bakar campur etanol tuju hancur ekonomi rakyat perintah indonesia,negatif,0.3902457936653654
bengong dikit tanggal magang pertamina ngantuk tidur ajar,positif,0.35259475605433976
rabu desember kasat anggota satpolairud polres situbondo hadir undang pertamina patra niaga rangka isps codeinternasional ship port fasility scurity code situbondo tcoitbzxjym,negatif,0.5345478890552509
lostonlatrains disas kakek mertua korupsi pertamina orba,negatif,0.5435317289629849
tanyakanrl lanjut nder krjaannya okay turut pertamina orgnya pelitt sholat bawa sarung pakai celana wkwkwk dia malas galau tinggal yasudah,positif,0.5246191767868361
kuat respons banjir langkat kilang pertamina dumai pangkal brandan fokus evakuasi warga distribusi bersih layan medis tcomrrsmq tcojqxvkwjgjw,negatif,0.4445059445941579
mangkuthok kumpar beli murni campur etanol ambil pertamina batal gara campur etanol,positif,0.4345646653908393
najis pertamina isi usaha segitu bobrok gera ubah speak benar setan ketilep duit,positif,0.3662624788681225
anamazingbali pertamina mending jirigen scan barcode etanol,positif,0.40176923450161056
omooo mbakmbak pertamina,positif,0.6252095222446857
zeronol nephilaxmus bensin pertamina etanol cuman herring lempar buzzer problem bensin pertamina banyak sulfur opposed standar bikin mobil rusak hormat pesan spbu swasta mau basefuel,negatif,0.4713919523614364
uriyunoyomi jaehyun anak pertamina,negatif,0.355944683648554
masbroback campur etanol kenderaan mogok stop campur etanol pilih import import bajing pertamina kementerianesdm nikmat komisi bangun kilang pilih import,neutral,0.4006610799104151
beli bahan bakar subsidi code subsidi hubung akses code subsidi aplikasi mypertamina mudah proses transaksi kendala langsung hubung pertamina mypertamina tcoxogmohume,neutral,0.4577171609000778
solusi hijau generasi campur etanol bahan bakar bantu tekan emisi karbon kuat komitmen indonesia energi bersih lanjut bbme pertamina etanol energibersih transisienergi energiuntuknegeri tcoprsqezkqe,neutral,0.43919197418463746
arsipaja pihak koruptor kayak percaya perranyaan etanol pihak mesin rakyat etanol persen murni dasar untung pertamina dasa etanol persen amina rugi,neutral,0.41039736065614707
cakkhum tri laknatullah alaih urus etanol korupsi tambang pertamina sumber orang,negatif,0.4453000960706026
anakogi campur etanol blok cuman indonesia masalag vivo kemarin murni tampa campur pertamina jual vivo campur sedan standar racik sendiri,negatif,0.3691113012995086
lambat distribusi pertamina cipta emergensi sosialekonomi aceh antri beli kilometer kota banda aceh paska cyclone sinyar anggota aceh ilmiza lapor kondisi tcooadkogvlu,negatif,0.3538128760375101
radioelshinta literasi etanol bagus dorong ramah lingkung etanol bagus mobil mobil dampak cari mobil etanol dampak mobil beli bensin pertamina,positif,0.4080545342178948
efek rdmp balikpapan operasi rfcc balikpapan catat grafik ekonomi selaras langkah kilang balikpapan kilang pertamina internasional panjang rantai nilai daerah,negatif,0.3701930215626819
jimans pakai pertamax bikin mesin rusak pertamina,positif,0.3683974811946145
sumber tcowbdigrije tcomzjlanay konsisten aren biogazolibe hasil prabowo gerindra gibrantweet,negatif,0.360674019555776
aceh pertamina bnpbindonesia puspentni darurat listrik telur sinyal komunikasi moga normal,negatif,0.5609371697021996
indranatatama kilang pertamina internasional,negatif,0.5209106723635333
adityarimba campurangatau manapusing warga pertalite begini mulu tcojxyxoiea,negatif,0.4546434429236395
kompascom bijak paksa oplos etanol alas produksi etanol disuplay penuh produksi negeri kesiap produksi negeri konyol swasta wajib beli etanol sedia pertamina,neutral,0.4680503639440822
pertamina kontol perintah tolol motor tangki gede puki keep full tangki isi grgr bensin tolol campur etanol mikir kontol,negatif,0.38815508914365043
jimans swasta monopoli pertamina malaysia mending ngisi swasta pertamax pertalite kayak kualitas pertamina oplos wkwkwk,positif,0.48970350892208003
bahlil bantah negatif etanol bikin energi indonesia bersih murahberitaviral viral news beritaterkini bahlillahadalia etanolbbm energibersih esdm bbmramahlingkungan pertamina energihijau singkong tebu ekonomihijau indonesiamaju tcoiqovjmxqap,neutral,0.41148932832119633
tanyakanrl pertamina pertashop beda,positif,0.5137645819372406
bambangmulyonoo bahlul mesin motor pertalite campur etanol sesuai standard pertamina wkwkwk,positif,0.41774220738651374
agusyudhoyono koordinasi menko peran koordinasi menteri transmigrasi sosial hubung pertamina jalur distribusi dukung logistik listrik alat berat jalan efektif,negatif,0.37140216598332454
afakhrudin paltiwest perintah aku campur etanol shell beli pertamina masak berita ditayangken media dasar,neutral,0.3828376579271048
arsipaja kusut ribet marketoriented lihat spbu asing paksa beli pertamina beli bulk harga kompetitif harga saing masyarakat kualitas prima,neutral,0.5104375518904334
kegblgnunfaedh pudar perintah tuju guna etanol pertamina,positif,0.49478594324959424
jatengtwit pertamina kapai kasihan presiden presiden percaya orang diresuffle ikut pakai gaya false dilemmanya bahlil omong suka etanol brati cinta lingkung,negatif,0.4351649242062834
baca kilas asal tanam etanol wajar etanol oktan kemarin marah pertamina pakai campuram etanol pakai bahan bakar etanol awokwok,neutral,0.3847718452395906
luspatercept grok swasta atur etanol pilih ambil resiko malu nama usaha shell dunia kualitas hancur gara bijak pertamina opini abang,neutral,0.4089060606586154
dayangindah pertalite campur hidrokarbon etanol choh campur biofuel oktan kurang emisi etanol higroskopis tarik picu korosi tumpuk resmi pertamina bilang pertalite campur etanol sumber pertamina versi,positif,0.5060481581139618
kantor wakil bank indonesia provinsi sulawesi selatan pupuk kalimantan timur pertamina hulu indonesia bank indonesia jakarta departemen sumber daya manusia dsdm waskita beton precast,neutral,0.35301112966158216
upaya perintah tekan emisi kendara angin segar rencana terap bahan bakar campur etanol biofuel baca lengkap tcouwerpvv turunkanemisisulfur bbmetanol pertamina tcohrlardyg,neutral,0.3925162287395205
cepat tangan bencana sumatera pertamina patra niaga sebar nomor khusus instansi butuh pasok energi tcoczuaaqer,negatif,0.5485546564055873
pertamina patra niaga regional sumbagut operasi spbu siaga wilayah sumatera barat spbu operasi sumatera barat taja adadikompas tcomfmwkkbfv,negatif,0.44041807299540975
antoniuscdn prabowo cakkhum paltihutabarat paltiwest arypraske anakogi pakarintelek loecoe ramai masalah bensin campur ethanol pertamina jual bensin etanol nama pertamax green maka kagak keluh geetuu tcoeikwbex,positif,0.42682074186115676
pertamina rugi sakjane urus usaha,negatif,0.4350403749842745
pakai pertamina motor enakpertaminaindonesiaoplosanbahlilkorupsietanol,positif,0.41522429389602333
kompascom swasta ramein etanol rame rame orang bahas atur etanol diam diam pertamina ngoplos asih bensin pakai kandung etanol belunder swasta suruh beli pertamina tahu pakai etanol,negatif,0.5411249012880366
pertamina mantap kesiapsiagaan aman instalasi strategis jaga daulat energi nasional tcobypcyisn,neutral,0.3909474761917157
bahlil negeri tcozgicpoi,negatif,0.4189118605187021
somexthread yaetanol kasar alkohol bakar api bensin etanol asli mahal pertalite niat pertamina oplos biar ronnya negara standar,negatif,0.3717408672892507
paltiwest mending minyak murni konoha verifikasi layak kendara mesin etanol main cobacoba pertamina rugi ganti rugi motor langgan kocak tri esdm boleh etanol campur pertamina,positif,0.4477844350140029
superman zaraiiys grok etanol anak bahlil zara gerai pertamina,positif,0.4120559313204877
alone adamvelcro informasi video dilebihlebihkan kandung etanol pertamina pakar kurang performa boros tingkat oktan kurang emisi mesin,positif,0.5184805238016859
julpaemon nyata resmi pertamina oktober pertalite campur etanol rumor ban campur bukti valid fenomena alami bensin brebet motor faktor kualitas spbu mesin saran resmi coba,negatif,0.37661938865122097
pertamina pasti kesiap nataru satgas energi tcovxfhahuim tcogfotw,neutral,0.4573623928164612
bukti nyata hadir kilang pertamina balikpapan investasi lapang kerja buka ekonomi tumbuh signifikan data balikpapan bangun tahan energi nasional cantik wajah kota minyak,positif,0.43423325668501805
arsipaja bahlil ganteng mndg kasih swasta ambil demand pertamina beban negara import kurang ambil swasta negara putar otak nambahin etanol import kurang mesin mbrebet rakyat happy,negatif,0.3445735128319368
langka bahan bakar minyak kabupaten mandailing natal madina provinsi sumatera utara pascabanjir dampak luas tcomyqxdddbf,neutral,0.5368519014030788
tcowwopkuel medan lembaga advokasi lindung konsumen lapk pertamina stok aman distribusi jalan lancar banjir susul kota medan bencana alas kembali antre spbu tcofcddvetf,positif,0.43387245885869175
araafiaprilia dalem pomnya pertamina kandung etanol,positif,0.4984570570023704
apkh indonesia cenderung jujur bohong perintah ahli buka publik motif tuju spbu swasta asing indonesia kompak tolak beli pertamina kandung etanol prabowo bahlillahadalia suarasetara pertamina,positif,0.49197921969265207
menteri bahlil lahadalia kunjung kota bireuen jajar kesdm pertamina pulih jaring listrik sedia banjir sebab putus jembatan bahlillahadalia esdm golkar prabowogibran tcorxkstvqzt,positif,0.4112114596083395
pertamina patra niaga komitmen jaga selamat kerja keluarga evakuasi arah fasilitas ungsi layak dukung penuh sesuai prinsip hsse bencana tcoqbhbixip energizingyou melayaniindonesiadenganhati tcoyobsmnl,negatif,0.46964696412002876
anggota komisi fraksi golkar yulisman tegur spbu swasta tolak beli base fuel pertamina kandung etanol nilai langkah orientasi untung abai komitmen jaga tahan energi nasional yulisman tcooiwswmzwe,positif,0.45256621628674626
petralite pertamina campur etanol pertamina pasti distribusi sesuai regulasi perintah pertamina bangkabelitung prioritas butuh rakyat galaxya tcogeqvtdff,positif,0.42495238589448037
textsurouu remotivi kali habis bensin gempa palu paksa jalan puluh warung habis makan pertamina situ jarah,negatif,0.39276465193224386
toegiman pertamina mypertaminaid moso prabowo asih bahlil presiden tuju kandung etanol,positif,0.38324669522938
naufalsyauqiht jimans pikir indonesia tinggal jakarta daerah pertamina,positif,0.41759185935936927
puzzwles kemarin kemarin pertamina,negatif,0.38800351584302134
demetermr bensin rame bensin pertamina etanol serap baca coba busi,negatif,0.4235713685449546
kilang pertamina internasional rdmp balikpapan kilang balikpapan dukung kembang umkm lokal tingkat kapasitas produksi kualitas produk,negatif,0.3910343466529743
bahlillahadalia bikin ulah pertamina tanggung kendara korban oplos pakai etanol prabowo gerindra sakit jiwa kali menteri bikin susah rakyat kerjaanya,negatif,0.40370816484776756
arypraske anakogi billray budionotaslim cakkhum cintada elsaday firzahusain humorjontampan jhonsitorus ngkongroses pertamina kualitas tutup kasih asing harga mahal kualitas buruk etanol hancur lebur impor singapura bangsat sampah,neutral,0.4582495924395002
gbsleepy kumpar bilang murni benar murni batalin beli pertamina murni campur etanol,positif,0.39624739570847944
pertamina patra niaga cepat distribusi energi sumatera dampak bencana armada tambah kerah jamin pasok energi tcoubqwondvig,negatif,0.44156832335912494
sigap pulih distribusi energi pasca bencana sumatra puskepi apresiasi pertamina tcoqqzyrufhdw,positif,0.4488606135428442
pertamina kerah awak mobil tangki lintas pulau salur daerah bencana tconrvtxvit,neutral,0.5092592685304966
etanoloh etanol ajar pintar bodoh viral sesat orang grup bela kalah pilpres perintah pertamina inovasi energi bersih korban penting rakyat program campur tcoznmxtwjuyk,negatif,0.4446350652464906
yuckytaco kangmanto bensin pertamina pertamax rancang aman mesin standar klaim rusa hoaks oplosanbercampur etanol lebih korosi mesin lawas spbu resmi hindar risiko sumber pertamina,positif,0.4078796684152327
presiden prabowo khusus kerah direktur utama pertamina instruksi pimpin upaya pulih cepat listrik wilayah bencana sumatera butuh vital aktivitas masyarakat operasional tangan darurat tcoymgqcdke,positif,0.4190881063600888
bahlil gtsaingan pertamina singkirin gtbikin bijak campur etanol notabene sehat motor karbu orang bikin bijak tambang aneh tri,negatif,0.3865215764734585
hakimsrg pertamina bensin kandung etanol,negatif,0.378631082128862
arfiecandra cnnindonesia salah faktor utama concern pertamina wajib swasta beli pertamina perintah prkatik sehat kacamata investasi sikap swasta cnderung ngipasin etanol lyak,positif,0.4027699733680462
jimans simpel selagi produk pertamina ngisi pertamax kali masuk bengkel brebet bajing pertamina,positif,0.4184146697600183
kangen pertamina hiks,positif,0.6252095222446857
pertamina siaga satgas natal nataru november januari masyarakat nikmat libur aman nyaman,positif,0.35379531135945685
untung pertamina rugi pantesan konsumsi boros tenaga motor mobil oplos korosi tangki pipa bahan bakar parah banget untung rugi campur etanol persen ahli tcozfwxhkfq,negatif,0.3603526253223817
waspada konten sesat pertalite campur etanol ccicpolri divhumaspolri pertamina tcogploxcbnv tcouoskmdkx,positif,0.41609505899645105
haha kemarin bilang omega sorry pheromone etanol pertamina bohong tcoiicsfkuad,positif,0.40481297166390423
aceh pertamina bahlillahadalia tanggung tcoupmhowezjq,neutral,0.4432331210473959
xborxbor xendlesss maaf update jalur sedia pertamax turbo jalur khusus bayar pakai pertamina beli pertalite,positif,0.41486135387095896
pertamina buka posko sehat pascabanjir fuel terminal medan tcopkbghvv,positif,0.4360690093713763
wali kota asih apresiasi rdmp balikpapan buka lapang kerja bikin ekonomi kota hidup catat balikpapan jalan bukti peran kilang pertamina internasional ubah,negatif,0.4164281231492601
pertamina arah perintah campur etanol persen tcopfpanlwd,negatif,0.3979684038957375
opposisi bahlillahadalia bahlul obsi bensin campur etanol resiko kendara mogok mogok impor import bajing bahlil pertamina cuan komisi import suruh bangun kilang anjng,neutral,0.42460678284212766
spbu siaga libur natal pertamina bangkabelitung tcokiuzgodss,negatif,0.39969540994295416
user terima putus baik kendara spbu swasta bubar batas supply pertamina jual bensin campur etanol,negatif,0.3850774643939963
pertamina gelar apel aman instalasi strategis lokasi tcolklgfam,neutral,0.4735501293478344
diniles pertamina keren,positif,0.6252095222446857
propaganda pertamina areinismyname bangsaygsujud florieliciouss fdonghun kimberleyps jatengtwit ndonsback pengin kasih video kemarin bilang korban bencana butuh,negatif,0.3899628739438536
percaya pertamina pertamina pasti campur etanol pertalite tcobrafnokz tcokkyzafci,positif,0.5007179178410235
pertamina kena somasi tuntut masyarakat garagara pertalite campur etanol,positif,0.5332641749848089
sedia alat berat pertamina menteri kerja menteri hubung jalan medan aceh tamiang pulih akses jalur darat iring kondisi jalan tcodjbhbokrz,negatif,0.4065155538908587
drupadawan captaindey infomalang pertamina bbmnya campur bahan kimia contoh etanol,neutral,0.4308910939447201
arypraske newiding humorjontampan hopeemak gmwarrios firzahusain dkutacimi dcristnugroho cintada billray antoniuscdn besok bahlul bilang campur etanol pertamina tau guna campur etanol,positif,0.48286933607154137
arsipaja bukti pihak rakyat wajib jual agen ecer swasta base fuel campur etanol swasta memphk karyawan pertamina jago monopoli rugi izin tambang jalan,positif,0.40591505397873334
sambut libur natal nataru kilang pertamina internasional kesiap penuh dukung lancar penuh butuh bahan bakar minyak nasional tconiqweli,neutral,0.41731262707693173
ess terang pertamina bijak campur etanol alhamdulillah asa enak kayak nyata,positif,0.4512945108708201
apaapanya feromon etanol pertamina yeah,positif,0.5954936666928218
spbu siaga libur natal pertamina bangkabelitung tcomfkvevl,negatif,0.39969540994295416
rayfes blackmamatt perempuanwaos bahas dian sastro keluarga suami kakek suami dian sastro rektor pertamina jabat orba koruptor mertua diri grup ceonya suami mertua ngebunuh layan hukum dibebasin,neutral,0.42471265078882164
kilang pertamina internasional jalan komitmen efisiensi transparansi operasi tcodbwgziumb,negatif,0.40584607546809437
puzzwles pertamina rugi rugi untung,positif,0.4052450261374747
toyota etanol kendara pertamina salah langkah selaras indonesia standar global bijak energi bersih internasional tcozhbuabcm,neutral,0.4435176642957202
xremiums motor brebet bakar busi level bakar busi bensin campur level bensin campur sifat etanol tarik udara level kelas pertamina paham,negatif,0.3857358565143237
empugindrang jinghaoo sbyfess akhirakhir akeh keluh motor brebet mogok jatim sawise pertalite duga amarga kualitas sing ganggu campur etanol utawa kontaminasi liyane pertamina investigasi sampel saran ganti pertamax bengkel,positif,0.5132882623533018
pertamina patra niaga tambah produksi impor jaga pasok stabil libur konsumsi energi prediksi tingkat iring dekat periode raya tcoxzvbfwgz,negatif,0.5248799494678851
polsek tigalingga aman arus lintas spbu family dairi personel polsek tigalingga polres dairi laksana giat aman arus lintas spbu family tigalingga mobil tangki pertamina bongkar minyak isi tcotvdclrhct,positif,0.4604876450104554
humorjontampan caktugiman pertamina kandung etanol mabuk candu,positif,0.4830382726285992
bensin pertamina pedaringan tambal fren pompa sender,neutral,0.4182923525741543
badan atur hilir minyak bumi koordinasi perintah provinsi sumatera utara pertamina patra niaga pasok distribusi bahan bakar minyak jaga pascabencana alam daerah tcokfhyreupdf,neutral,0.48908365422458483
direktur utama pertamina simon aloysius mantiri pertamina dukung bijak perintah kait terap campur etanol persen bahan bakar minyak dukung arah perintah simon kompleks istana presiden tcouxigvij,neutral,0.4384914905381731
antonsubagia bankjoee susnog jediimar satrioaji feroferraferri bonapasogit verenasusilowa smileyndelight fdonghun queensilence bangsaygsujud hotelbrongto ferdinandmpu mohmahfudmd msaiddidu halo total triliun catat dasar estimasi pertalite pertamax premium data aktual divalidasi lapor esdm pertamina lanjut,positif,0.4216016577011306
ess riset layak campur etanol pertamina pertamina alhamdulillah rame rela antri beli bensin pertamina,positif,0.470577176069818
proyek rdmp balikpapan gulir angkot sahrudin sepi kerja kilang bolakbalik butuh transport umkm hidup kota rame rezeki lancar balikpapan kayak hidup kilang pertamina benar bawa dampak nyata,negatif,0.41144146369013496
info baru pertamina hasil pulih spbu dampak banjir aceh sumut pertamina spbupertamina pombensinpertamina pertaminapeduli tcojdpwscqpyh,positif,0.41198554017390887
satriohendri triliun korupsi pertamina freedomsumatera solusi baik tangan bencana sumatera,negatif,0.4539603327805923
antri bencana spbu aceh pertamina spbu operasi spbu operator lelah tumbang akibat antre butuh kerja tambah buka tcobpedticxd,negatif,0.414010061939502
ardytpm xendlesss pertamina karawangnya belah,positif,0.6252095222446857
vaniepink konoha buanyak kendara versi mesin operasi jalan tengah tekan biaya awat kendara tcoeofmay tcoqkjbihbmk,neutral,0.5142999605895218
proyek refinery development master plan rdmp balikpapan kelola kilang pertamina balikpapan anak usaha kilang pertamina internasional kontribusi ekonomi kota,negatif,0.5545858652307311
maganh pertamina belajae model kemarin,negatif,0.3834106027816732
halo sobat alhamdulillah ayasofya center indonesia bekerjasama pertamina salur bantu meals gempa bumi chalas konar afghanistan mari simak proses distribusi tcogvdstvaha,positif,0.44219838448500903
kangmanto buta tuli pertamina benerin kwalitas kemarin pertamax pertalite perlite etanol satusatu usaha sedia amatir maluuuuu bumn indonesia model,positif,0.3559092164883191
somexthread loh wajib kandung etanol swasta beli beli pertamina kemarin swasta gajadi beli kandung etanol sepakat base fuel wkwkwkkw,positif,0.40480255633234785
petralite pertamina campur etanol pertamina pasti distribusi sesuai regulasi perintah pertamina bangkabelitung patriot tcojyulumqff,positif,0.4961528212788682
hannaris ekonomi jalan kilang pertamina,positif,0.3431398783104006
silfester eksekusi silfester sanggup kerja korupsi wonder pertamina tcozjqzosnw,negatif,0.4123291487111781
sengaja biar swasta mahal pertamina pantek,positif,0.5140403529087536
malam balikpapan goreng rini laku keras berkat proyek rdmp balikpapan dompet kerja kilang pertamina internasional tebal umkm kuliner malam hidup berkat kilang balikpapan,negatif,0.5148877987973551
komitmen murni bahan bakar langkah jaga percaya efisiensi energi nasional baca link tcorqewxcabv tcosctarrouza,neutral,0.44063384631120567
tambang parung langka spbu swasta pertamina etanol harga dasar reformasi polri bangun ulang pakai apbd tutup lupa gera boikot boikot,negatif,0.4714882315534634
arsipaja tanya pertamina campur etanol sangsi dilakuin tahu gara spbu swasta nolak,negatif,0.45735521479153163
pertamina patra niaga produk jenis petralite edar spbu produksi etanol pertamina patra niaga produk petralite produksi distribusi sesuai spesifikasi tcowsprrnqn,negatif,0.49734390073834445
dirut pertamina patra niaga tinjau posko bencana sumut pasti distribusi energi bantu aman tcofuzxw,negatif,0.3380604359447857
gila balikpapan keluar data pdrb kapita investasi ikut ngebut garagara rdmp balikpapan kilang pertamina internasional benar mesin gerak ekonomi wali kota salut peluang kerja buka lebar,negatif,0.3864904615383854
udek etanol biar murah rugi pintar plat merah alias pertamina,positif,0.49421822961125234
cerita sadikin hotel sultan milik pertamina tcojbjzcxrp tconfevvtdhgq,positif,0.383328025238299
jelang puncak libur natal pertamina patra niaga regional jawa timur bal nusa tenggara jatimbalinus pasok energi wilayah aman november usaha aktif tcocxjwwwci,negatif,0.42451367449357197
ridloazka tjahajababimu redam pertamina sedia bahan bakar tanggung kualitas produk beri informasi kompatibilitas risiko korosi etanol kendara perintah regulasi biofuel andil transisi tahap minim dampak,neutral,0.4922465799570459
presidenkopi mikir pertamina plus etanol pertamina nambahin bensin campur etanol muncul,positif,0.4668895915895209
nyoh rungokno pertamina mbok campur etanol made neng bekonang akeh sing gawe tcoevpknbgif,positif,0.47837766762914163
pertamina ajar brasil jurus kembang etanol tcoxvbumusin,negatif,0.4181344387034189
allah semenjak pertamina etanol motor jalan gede kencang mati motornyabikin celaka doang doang hidup susah pertamina bahlillahadalia,positif,0.40993429471027903
jelas sungguh nalar pertamina sukowati field aset diam bisu peduli milik warga abai ingkar janji aneh malu,neutral,0.42657694602109797
westhernsea pertamina etanol ribut etanol puja pun indon indon,positif,0.525116018476428
subholding upstream pertamina zona salur bantu warga rantau aceh tamiang isolasi banjir selasa desember bantu salur langsung helikopter airdrop titik akses jalur darat tcornxoduvjdd,positif,0.34579807908187604
manasati jimans pertamina coba pertamina pertamax susah available pertalite,positif,0.47920474624007664
naik harga penuh target korupsi pertamina,negatif,0.5096735705996465
kereta tumpang kalah kereta tangki pertamina kereta pertamina prioritas jalan duluan ujung maaf commuter line gubeng beres jadwal commuterline,neutral,0.3778396506917199
dwioktariyadi loecoe ramai masalah bensin campur ethanol pertamina jual bensin etanol nama pertamax green maka kagak keluh geetuu tcoucuyfttxn,neutral,0.482781949290581
indepensumatera pertamina gratisin anjingg kondisi darurat kirim aceh medan padang,positif,0.4080023721448131
koordinasi kapolrestabes medan pertamina patra niaga lancar distribusi kota medan polrestabes medan pertamina sinergi jaga stabilitas layan energi masyarakat tcocjomecl,negatif,0.41437194101366476
meipri pradewitchy dirut pertamina prabowo amin tcokblerzfi,positif,0.4122182538770978
pertamina bidik peluang etanol persen murah bensin tcocpttkebo simak pemgalaman brasil sukses etanol,neutral,0.34364495991992167
batas kuota impor pintu pertamina paksa konsumen mobil pindah mobil mati shell bpindonesia vivoenergy naikin etanol konsumen panik importir mobil prabowo gibrantweet,positif,0.37635775793663656
pertamina kena denda temu kendara emis ranmor beli masalah pertamina tcoefavwji,neutral,0.44066328475405064
toegiman pertamina mypertaminaid pakarakademisi mahasiswa kimia minyak suara lantang dampak etanol kebijakn bahlil anulir pecat,positif,0.4501124820903447
pikiranrakyat wkwk pertamina pakai etanol motor vario suka brebet pakai full pertamax servis injeksi nyepong bahlil benernya riset dalem murni,positif,0.43600175416246423
tamiyacars langsung chat polarisstellar buatreview cover letter linkedin konsultasi karir latih interview alam tembus bumn mandiri paragon shopee pertamina unilever,neutral,0.4469863480522973
vigilantye arsipaja indonesia ikat janji paris masyarakat edukasi data standart etanol pertamina untung rugi pakai etanol fakta lapang kendara rusak akibat bijak tanggung,positif,0.42315140434252463
kompascom pertamina rugi mulu rakyat beli bensin ngutang dagang bensin ecer untung usut inovasi etanol campur arak jadi bahan campur,negatif,0.45755274941196206
lahriansyahilla toyota kandung etanol pertamina penuh standar aman laku,negatif,0.4392854267733324
masmasbiassaa kelixmann didepancangkir wizcayn sahabat pertamini pertamina,positif,0.6252095222446857
kenhans pertamina mypertaminaid menteri etanol manaya,positif,0.44850087523286236
data balikpapan efek beranta aktivitas rdmp balikpapan naik pdrb tingkat minat investasi daerah wali kota rahmad nilai hadir kilang pertamina krusial serap tenaga kerja,positif,0.3769540151310735
erickthohir jadi sepakbola tutup langka ngalihin pertamina banyak etanol,negatif,0.4189629007233723
jelas pertamina antri spbu aceh tcosnkxxtfub,negatif,0.4330283080130761
bangherwin bahlil coba minum etanol kuat ngebohongin rakyat bijak korban rakyat puluh rakyat bahan bakar pertamina shell larang diributin menteri becus,negatif,0.424655943059224
narkosun hal karyawan pertamina doyan hoax,positif,0.6252095222446857
halizahlatif pengaruh bangun kilang pertamina ekonomi masyarakat,positif,0.3919419408080221
pimpin dprd riau sorot langka subsidi nonsubsidi rohul pertamina tindak tcoveefkoneq,neutral,0.34289544207927525
dirut pertamina patra niaga tinjau posko bencana sumut pasti energi bantu manusia salur tconuqbztfc,neutral,0.37056764103591705
sneoepy masyarakat sejahtera kilang pertamina,positif,0.3696076296479767
pertamina salur bantu evakuasi kerja dampak banjir aceh tcolxbrhykr,neutral,0.41229070297326326
arsipaja peristiwa rapat spbu swasta tolak beli minyak pertamax pertamina alas etanol mulaidi main pertalite rusak rakyat paksa beli pertamax,positif,0.4432115201367663
kilang pertamina internasional rdmp balikpapan kilang warga berkah turun bawa mata bahagia cerah tcoqeargwgee,negatif,0.47783370508507605
hadir kilang pertamina balikpapan laksana proyek refinery development master plan rdmp balikpapan bawa dampak positif gera ekonomi keren peluang ekonomi masyarakat balikpapan tcoftvxobjm,positif,0.3968783869005726
